dataset,sigma,seed,layer,dfe,performance,label
heart,0.25,15.0,3.0,0.024108349928501947,0.76775956284153,accumulated
heart,0.25,15.0,2.0,0.05529826134443283,0.8101092896174863,marginal
heart,0.25,15.0,2.0,0.05852091312408447,0.8101092896174863,conditional
heart,0.25,15.0,2.0,0.0387905185343976,0.8101092896174863,accumulated
heart,0.25,15.0,1.0,0.07584360986948013,0.7923497267759563,marginal
heart,0.25,15.0,1.0,0.0934162437915802,0.7923497267759563,conditional
heart,0.25,15.0,1.0,0.06728557532725363,0.7923497267759563,accumulated
heart,0.25,16.0,3.0,0.014992187730967999,0.7923497267759563,marginal
heart,0.25,16.0,3.0,0.016887905076146126,0.7923497267759563,conditional
heart,0.25,16.0,3.0,0.009814171088198355,0.7923497267759563,accumulated
heart,0.25,16.0,2.0,0.07815763354301453,0.8319672131147541,marginal
heart,0.25,16.0,2.0,0.09454121440649033,0.8319672131147541,conditional
heart,0.25,16.0,2.0,0.05330171337754341,0.8319672131147541,accumulated
heart,0.25,16.0,1.0,0.058138396590948105,0.7472677595628415,marginal
heart,0.25,16.0,1.0,0.10749349743127823,0.7472677595628415,conditional
heart,0.25,16.0,1.0,0.06031345427499868,0.7472677595628415,accumulated
heart,0.25,17.0,3.0,0.017653226852416992,0.8073770491803278,marginal
heart,0.25,17.0,3.0,0.017863944172859192,0.8073770491803278,conditional
heart,0.25,17.0,3.0,0.014499993407231682,0.8073770491803278,accumulated
heart,0.25,17.0,2.0,0.08222419768571854,0.8415300546448088,marginal
heart,0.25,17.0,2.0,0.09202395379543304,0.8415300546448088,conditional
heart,0.25,17.0,2.0,0.04194850660611111,0.8415300546448088,accumulated
heart,0.25,17.0,1.0,0.15366148948669434,0.819672131147541,marginal
heart,0.25,17.0,1.0,0.15657563507556915,0.819672131147541,conditional
heart,0.25,17.0,1.0,0.083627774353981,0.819672131147541,accumulated
heart,0.25,18.0,3.0,0.00230826111510396,0.8005464480874317,marginal
heart,0.25,18.0,3.0,0.002864119131118059,0.8005464480874317,conditional
heart,0.25,18.0,3.0,0.004327575495845694,0.8005464480874317,accumulated
heart,0.25,18.0,2.0,0.08756526559591293,0.837431693989071,marginal
heart,0.25,18.0,2.0,0.08826187252998352,0.837431693989071,conditional
heart,0.25,18.0,2.0,0.04860400616440594,0.837431693989071,accumulated
heart,0.25,18.0,1.0,0.046080540865659714,0.7581967213114754,marginal
heart,0.25,18.0,1.0,0.12182460725307465,0.7581967213114754,conditional
heart,0.25,18.0,1.0,0.0915104640053166,0.7581967213114754,accumulated
heart,0.25,19.0,3.0,0.029389401897788048,0.8155737704918032,marginal
heart,0.25,19.0,3.0,0.030095957219600677,0.8155737704918032,conditional
heart,0.25,19.0,3.0,0.022475681383086858,0.8155737704918032,accumulated
heart,0.25,19.0,2.0,0.14599646627902985,0.8469945355191257,marginal
heart,0.25,19.0,2.0,0.17254050076007843,0.8469945355191257,conditional
heart,0.25,19.0,2.0,0.07604024236183521,0.8469945355191257,accumulated
heart,0.25,19.0,1.0,0.056921880692243576,0.7459016393442623,marginal
heart,0.25,19.0,1.0,0.0997275859117508,0.7459016393442623,conditional
heart,0.25,19.0,1.0,0.06640571973322507,0.7459016393442623,accumulated
heart,0.5,0.0,3.0,0.045972563326358795,0.8169398907103825,marginal
heart,0.5,0.0,3.0,0.04239407926797867,0.8169398907103825,conditional
heart,0.5,0.0,3.0,0.03602779581718635,0.8169398907103825,accumulated
heart,0.5,0.0,2.0,0.17410814762115479,0.8401639344262295,marginal
heart,0.5,0.0,2.0,0.21894891560077667,0.8401639344262295,conditional
heart,0.5,0.0,2.0,0.08144579694855082,0.8401639344262295,accumulated
heart,0.5,0.0,1.0,0.19323168694972992,0.842896174863388,marginal
heart,0.5,0.0,1.0,0.23519372940063477,0.842896174863388,conditional
heart,0.5,0.0,1.0,0.0864684284120198,0.842896174863388,accumulated
heart,0.5,1.0,3.0,0.04706712067127228,0.7718579234972678,marginal
heart,0.5,1.0,3.0,0.05426075682044029,0.7718579234972678,conditional
heart,0.5,1.0,3.0,0.051243805419049146,0.7718579234972678,accumulated
heart,0.5,1.0,2.0,0.13186226785182953,0.7172131147540983,marginal
heart,0.5,1.0,2.0,0.14558382332324982,0.7172131147540983,conditional
heart,0.5,1.0,2.0,0.09922962942079958,0.7172131147540983,accumulated
heart,0.5,1.0,1.0,0.502147912979126,0.4494535519125683,marginal
heart,0.5,1.0,1.0,0.4831346273422241,0.4494535519125683,conditional
heart,0.5,1.0,1.0,0.08600634050074567,0.4494535519125683,accumulated
heart,0.5,2.0,3.0,0.015516651794314384,0.7937158469945356,marginal
heart,0.5,2.0,3.0,0.01580122858285904,0.7937158469945356,conditional
heart,0.5,2.0,3.0,0.02626878971720454,0.7937158469945356,accumulated
heart,0.5,2.0,2.0,0.16103212535381317,0.837431693989071,marginal
heart,0.5,2.0,2.0,0.18473725020885468,0.837431693989071,conditional
heart,0.5,2.0,2.0,0.07609673762818375,0.837431693989071,accumulated
heart,0.5,2.0,1.0,0.1984575092792511,0.842896174863388,marginal
heart,0.5,2.0,1.0,0.2380167692899704,0.842896174863388,conditional
heart,0.5,2.0,1.0,0.09021409175940541,0.842896174863388,accumulated
heart,0.5,3.0,3.0,0.004223870113492012,0.8032786885245902,marginal
heart,0.5,3.0,3.0,0.007420676294714212,0.8032786885245902,conditional
heart,0.5,3.0,3.0,0.015114884331732796,0.8032786885245902,accumulated
heart,0.5,3.0,2.0,0.028869275003671646,0.7800546448087432,marginal
heart,0.5,3.0,2.0,0.05154574289917946,0.7800546448087432,conditional
heart,0.5,3.0,2.0,0.041517261389810434,0.7800546448087432,accumulated
heart,0.5,3.0,1.0,0.1559201180934906,0.8292349726775956,marginal
heart,0.5,3.0,1.0,0.20118586719036102,0.8292349726775956,conditional
heart,0.5,3.0,1.0,0.0862180489414866,0.8292349726775956,accumulated
heart,0.5,4.0,3.0,0.06204764172434807,0.8237704918032787,marginal
heart,0.5,4.0,3.0,0.06529726088047028,0.8237704918032787,conditional
heart,0.5,4.0,3.0,0.04020428471009674,0.8237704918032787,accumulated
heart,0.5,4.0,2.0,0.19632786512374878,0.842896174863388,marginal
heart,0.5,4.0,2.0,0.2354157269001007,0.842896174863388,conditional
heart,0.5,4.0,2.0,0.08838937526714334,0.842896174863388,accumulated
heart,0.5,4.0,1.0,0.17879551649093628,0.8278688524590164,marginal
heart,0.5,4.0,1.0,0.2082100361585617,0.8278688524590164,conditional
heart,0.5,4.0,1.0,0.09380634842741269,0.8278688524590164,accumulated
heart,0.5,5.0,3.0,0.017654510214924812,0.8128415300546448,marginal
heart,0.5,5.0,3.0,0.01695004105567932,0.8128415300546448,conditional
heart,0.5,5.0,3.0,0.018357668650490128,0.8128415300546448,accumulated
heart,0.5,5.0,2.0,0.15000636875629425,0.837431693989071,marginal
heart,0.5,5.0,2.0,0.1630050390958786,0.837431693989071,conditional
heart,0.5,5.0,2.0,0.06475212367343253,0.837431693989071,accumulated
heart,0.5,5.0,1.0,0.19083313643932343,0.842896174863388,marginal
heart,0.5,5.0,1.0,0.23179449141025543,0.842896174863388,conditional
heart,0.5,5.0,1.0,0.08913425526786753,0.842896174863388,accumulated
heart,0.5,6.0,3.0,0.06282980740070343,0.7486338797814208,marginal
heart,0.5,6.0,3.0,0.07041008770465851,0.7486338797814208,conditional
heart,0.5,6.0,3.0,0.04706259079142136,0.7486338797814208,accumulated
heart,0.5,6.0,2.0,0.08571842312812805,0.8210382513661202,marginal
heart,0.5,6.0,2.0,0.08171828091144562,0.8210382513661202,conditional
heart,0.5,6.0,2.0,0.04232591485529204,0.8210382513661202,accumulated
heart,0.5,6.0,1.0,0.1937517672777176,0.8401639344262295,marginal
heart,0.5,6.0,1.0,0.23134326934814453,0.8401639344262295,conditional
heart,0.5,6.0,1.0,0.08746460256893418,0.8401639344262295,accumulated
heart,0.5,7.0,3.0,0.03525884822010994,0.7745901639344263,marginal
heart,0.5,7.0,3.0,0.036395519971847534,0.7745901639344263,conditional
heart,0.5,7.0,3.0,0.02841321896740338,0.7745901639344263,accumulated
heart,0.5,7.0,2.0,0.05351395159959793,0.8046448087431693,marginal
heart,0.5,7.0,2.0,0.060120660811662674,0.8046448087431693,conditional
heart,0.5,7.0,2.0,0.04710922232861129,0.8046448087431693,accumulated
heart,0.5,7.0,1.0,0.06295560300350189,0.726775956284153,marginal
heart,0.5,7.0,1.0,0.19539624452590942,0.726775956284153,conditional
heart,0.5,7.0,1.0,0.10319252212067032,0.726775956284153,accumulated
heart,0.5,8.0,3.0,0.06144528090953827,0.8278688524590164,marginal
heart,0.5,8.0,3.0,0.06056147813796997,0.8278688524590164,conditional
heart,0.5,8.0,3.0,0.035301520967955705,0.8278688524590164,accumulated
heart,0.5,8.0,2.0,0.19841933250427246,0.842896174863388,marginal
heart,0.5,8.0,2.0,0.23797090351581573,0.842896174863388,conditional
heart,0.5,8.0,2.0,0.09022456353550841,0.842896174863388,accumulated
heart,0.5,8.0,1.0,0.19846336543560028,0.842896174863388,marginal
heart,0.5,8.0,1.0,0.2380167692899704,0.842896174863388,conditional
heart,0.5,8.0,1.0,0.09021409175940541,0.842896174863388,accumulated
heart,0.5,9.0,3.0,0.013490206561982632,0.7882513661202186,marginal
heart,0.5,9.0,3.0,0.015059326775372028,0.7882513661202186,conditional
heart,0.5,9.0,3.0,0.016107256595369414,0.7882513661202186,accumulated
heart,0.5,9.0,2.0,0.18547773361206055,0.842896174863388,marginal
heart,0.5,9.0,2.0,0.2324538230895996,0.842896174863388,conditional
heart,0.5,9.0,2.0,0.08366112036360314,0.842896174863388,accumulated
heart,0.5,9.0,1.0,0.19846336543560028,0.842896174863388,marginal
heart,0.5,9.0,1.0,0.2380167692899704,0.842896174863388,conditional
heart,0.5,9.0,1.0,0.09021409175940541,0.842896174863388,accumulated
heart,0.5,10.0,3.0,0.009616769850254059,0.7909836065573771,marginal
heart,0.5,10.0,3.0,0.015581763349473476,0.7909836065573771,conditional
heart,0.5,10.0,3.0,0.014603774217566808,0.7909836065573771,accumulated
heart,0.5,10.0,2.0,0.10086589306592941,0.8306010928961749,marginal
heart,0.5,10.0,2.0,0.11175748705863953,0.8306010928961749,conditional
heart,0.5,10.0,2.0,0.05695915317739211,0.8306010928961749,accumulated
heart,0.5,10.0,1.0,0.09988363087177277,0.7978142076502732,marginal
heart,0.5,10.0,1.0,0.15963853895664215,0.7978142076502732,conditional
heart,0.5,10.0,1.0,0.09481604309799785,0.7978142076502732,accumulated
heart,0.5,11.0,3.0,0.036149460822343826,0.8183060109289617,marginal
heart,0.5,11.0,3.0,0.04145355522632599,0.8183060109289617,conditional
heart,0.5,11.0,3.0,0.03511508104629046,0.8183060109289617,accumulated
heart,0.5,11.0,2.0,0.08722782135009766,0.8142076502732241,marginal
heart,0.5,11.0,2.0,0.099620021879673,0.8142076502732241,conditional
heart,0.5,11.0,2.0,0.06793139413792745,0.8142076502732241,accumulated
heart,0.5,11.0,1.0,0.19837838411331177,0.842896174863388,marginal
heart,0.5,11.0,1.0,0.23801670968532562,0.842896174863388,conditional
heart,0.5,11.0,1.0,0.0902140535786352,0.842896174863388,accumulated
heart,0.5,12.0,3.0,0.03433947265148163,0.7759562841530054,marginal
heart,0.5,12.0,3.0,0.036766521632671356,0.7759562841530054,conditional
heart,0.5,12.0,3.0,0.03237590631554745,0.7759562841530054,accumulated
heart,0.5,12.0,2.0,0.04747217148542404,0.7718579234972678,marginal
heart,0.5,12.0,2.0,0.07144200801849365,0.7718579234972678,conditional
heart,0.5,12.0,2.0,0.03373895976852621,0.7718579234972678,accumulated
heart,0.5,12.0,1.0,0.4017491936683655,0.4726775956284153,marginal
heart,0.5,12.0,1.0,0.42580652236938477,0.4726775956284153,conditional
heart,0.5,12.0,1.0,0.16639758211654648,0.4726775956284153,accumulated
heart,0.5,13.0,3.0,0.051920317113399506,0.8237704918032787,marginal
heart,0.5,13.0,3.0,0.05031413584947586,0.8237704918032787,conditional
heart,0.5,13.0,3.0,0.034912261860259614,0.8237704918032787,accumulated
heart,0.5,13.0,2.0,0.19369815289974213,0.8442622950819673,marginal
heart,0.5,13.0,2.0,0.22073021531105042,0.8442622950819673,conditional
heart,0.5,13.0,2.0,0.08914559981264053,0.8442622950819673,accumulated
heart,0.5,13.0,1.0,0.1983974277973175,0.842896174863388,marginal
heart,0.5,13.0,1.0,0.23799149692058563,0.842896174863388,conditional
heart,0.5,13.0,1.0,0.09021409175940541,0.842896174863388,accumulated
heart,0.5,14.0,3.0,0.09172047674655914,0.7172131147540983,marginal
heart,0.5,14.0,3.0,0.10650188475847244,0.7172131147540983,conditional
heart,0.5,14.0,3.0,0.07697941744108475,0.7172131147540983,accumulated
heart,0.5,14.0,2.0,0.07168098539113998,0.7404371584699454,marginal
heart,0.5,14.0,2.0,0.09107456356287003,0.7404371584699454,conditional
heart,0.5,14.0,2.0,0.06061023884338959,0.7404371584699454,accumulated
heart,0.5,14.0,1.0,0.1958867907524109,0.842896174863388,marginal
heart,0.5,14.0,1.0,0.2369765192270279,0.842896174863388,conditional
heart,0.5,14.0,1.0,0.09021409168923543,0.842896174863388,accumulated
heart,0.5,15.0,3.0,0.0722188651561737,0.7308743169398907,marginal
heart,0.5,15.0,3.0,0.07854573428630829,0.7308743169398907,conditional
heart,0.5,15.0,3.0,0.04480853011070543,0.7308743169398907,accumulated
heart,0.5,15.0,2.0,0.12861834466457367,0.8456284153005464,marginal
heart,0.5,15.0,2.0,0.1337967962026596,0.8456284153005464,conditional
heart,0.5,15.0,2.0,0.0660235060418469,0.8456284153005464,accumulated
heart,0.5,15.0,1.0,0.17766930162906647,0.8401639344262295,marginal
heart,0.5,15.0,1.0,0.2138761430978775,0.8401639344262295,conditional
heart,0.5,15.0,1.0,0.08718918696069136,0.8401639344262295,accumulated
heart,0.5,16.0,3.0,0.030403515323996544,0.7704918032786885,marginal
heart,0.5,16.0,3.0,0.03590114787220955,0.7704918032786885,conditional
heart,0.5,16.0,3.0,0.02050745901648546,0.7704918032786885,accumulated
heart,0.5,16.0,2.0,0.15537768602371216,0.8469945355191257,marginal
heart,0.5,16.0,2.0,0.1882653683423996,0.8469945355191257,conditional
heart,0.5,16.0,2.0,0.07824757931548444,0.8469945355191257,accumulated
heart,0.5,16.0,1.0,0.14395248889923096,0.8019125683060109,marginal
heart,0.5,16.0,1.0,0.17950603365898132,0.8019125683060109,conditional
heart,0.5,16.0,1.0,0.0762506028114102,0.8019125683060109,accumulated
heart,0.5,17.0,3.0,0.033990874886512756,0.8155737704918032,marginal
heart,0.5,17.0,3.0,0.034595172852277756,0.8155737704918032,conditional
heart,0.5,17.0,3.0,0.027325568762394642,0.8155737704918032,accumulated
heart,0.5,17.0,2.0,0.16533006727695465,0.842896174863388,marginal
heart,0.5,17.0,2.0,0.19564928114414215,0.842896174863388,conditional
heart,0.5,17.0,2.0,0.08020560190637187,0.842896174863388,accumulated
heart,0.5,17.0,1.0,0.18450681865215302,0.8387978142076503,marginal
heart,0.5,17.0,1.0,0.2093949019908905,0.8387978142076503,conditional
heart,0.5,17.0,1.0,0.09143184220224482,0.8387978142076503,accumulated
heart,0.5,18.0,3.0,0.004451894201338291,0.7978142076502732,marginal
heart,0.5,18.0,3.0,0.00556474644690752,0.7978142076502732,conditional
heart,0.5,18.0,3.0,0.007674226234043212,0.7978142076502732,accumulated
heart,0.5,18.0,2.0,0.15981528162956238,0.8469945355191257,marginal
heart,0.5,18.0,2.0,0.1715027391910553,0.8469945355191257,conditional
heart,0.5,18.0,2.0,0.07593713345930286,0.8469945355191257,accumulated
heart,0.5,18.0,1.0,0.10511688143014908,0.8155737704918032,marginal
heart,0.5,18.0,1.0,0.15243592858314514,0.8155737704918032,conditional
heart,0.5,18.0,1.0,0.07452599881667156,0.8155737704918032,accumulated
heart,0.5,19.0,3.0,0.05451473593711853,0.8265027322404371,marginal
heart,0.5,19.0,3.0,0.055988311767578125,0.8265027322404371,conditional
heart,0.5,19.0,3.0,0.04191375057800069,0.8265027322404371,accumulated
heart,0.5,19.0,2.0,0.1902904510498047,0.842896174863388,marginal
heart,0.5,19.0,2.0,0.23505695164203644,0.842896174863388,conditional
heart,0.5,19.0,2.0,0.10009397443030824,0.842896174863388,accumulated
heart,0.5,19.0,1.0,0.10638043284416199,0.7882513661202186,marginal
heart,0.5,19.0,1.0,0.13902729749679565,0.7882513661202186,conditional
heart,0.5,19.0,1.0,0.0824164505932345,0.7882513661202186,accumulated
heart,1.0,0.0,3.0,0.0901661291718483,0.8319672131147541,marginal
heart,1.0,0.0,3.0,0.08377914130687714,0.8319672131147541,conditional
heart,1.0,0.0,3.0,0.047984264424316386,0.8319672131147541,accumulated
heart,1.0,0.0,2.0,0.17753392457962036,0.8415300546448088,marginal
heart,1.0,0.0,2.0,0.21823900938034058,0.8415300546448088,conditional
heart,1.0,0.0,2.0,0.0942463176810206,0.8415300546448088,accumulated
heart,1.0,0.0,1.0,0.19846336543560028,0.842896174863388,marginal
heart,1.0,0.0,1.0,0.2380167692899704,0.842896174863388,conditional
heart,1.0,0.0,1.0,0.09021409175940541,0.842896174863388,accumulated
heart,1.0,1.0,3.0,0.09372202306985855,0.7377049180327869,marginal
heart,1.0,1.0,3.0,0.11279034614562988,0.7377049180327869,conditional
heart,1.0,1.0,3.0,0.07798751699001472,0.7377049180327869,accumulated
heart,1.0,1.0,2.0,0.2548059821128845,0.6256830601092896,marginal
heart,1.0,1.0,2.0,0.25564509630203247,0.6256830601092896,conditional
heart,1.0,1.0,2.0,0.1136336679977442,0.6256830601092896,accumulated
heart,1.0,1.0,1.0,0.7551950216293335,0.20491803278688525,marginal
heart,1.0,1.0,1.0,0.7026872634887695,0.20491803278688525,conditional
heart,1.0,1.0,1.0,0.08196788802086113,0.20491803278688525,accumulated
heart,1.0,2.0,3.0,0.03528553247451782,0.7827868852459017,marginal
heart,1.0,2.0,3.0,0.04049764573574066,0.7827868852459017,conditional
heart,1.0,2.0,3.0,0.05457794597401122,0.7827868852459017,accumulated
heart,1.0,2.0,2.0,0.1880749762058258,0.8387978142076503,marginal
heart,1.0,2.0,2.0,0.22389408946037292,0.8387978142076503,conditional
heart,1.0,2.0,2.0,0.12032400023447327,0.8387978142076503,accumulated
heart,1.0,2.0,1.0,0.19846336543560028,0.842896174863388,marginal
heart,1.0,2.0,1.0,0.2380167692899704,0.842896174863388,conditional
heart,1.0,2.0,1.0,0.09021409175940541,0.842896174863388,accumulated
heart,1.0,3.0,3.0,0.009233024902641773,0.8060109289617486,marginal
heart,1.0,3.0,3.0,0.01723337545990944,0.8060109289617486,conditional
heart,1.0,3.0,3.0,0.02792758603275164,0.8060109289617486,accumulated
heart,1.0,3.0,2.0,0.03681911900639534,0.7814207650273224,marginal
heart,1.0,3.0,2.0,0.06323451548814774,0.7814207650273224,conditional
heart,1.0,3.0,2.0,0.04392773762293793,0.7814207650273224,accumulated
heart,1.0,3.0,1.0,0.15686659514904022,0.8114754098360656,marginal
heart,1.0,3.0,1.0,0.21849489212036133,0.8114754098360656,conditional
heart,1.0,3.0,1.0,0.09570116493888109,0.8114754098360656,accumulated
heart,1.0,4.0,3.0,0.10429546982049942,0.842896174863388,marginal
heart,1.0,4.0,3.0,0.11629659682512283,0.842896174863388,conditional
heart,1.0,4.0,3.0,0.0586475761742184,0.842896174863388,accumulated
heart,1.0,4.0,2.0,0.19846336543560028,0.842896174863388,marginal
heart,1.0,4.0,2.0,0.2380167692899704,0.842896174863388,conditional
heart,1.0,4.0,2.0,0.09021409175985894,0.842896174863388,accumulated
heart,1.0,4.0,1.0,0.1979241669178009,0.842896174863388,marginal
heart,1.0,4.0,1.0,0.23787862062454224,0.842896174863388,conditional
heart,1.0,4.0,1.0,0.09023387012601516,0.842896174863388,accumulated
heart,1.0,5.0,3.0,0.036551203578710556,0.8155737704918032,marginal
heart,1.0,5.0,3.0,0.035416677594184875,0.8155737704918032,conditional
heart,1.0,5.0,3.0,0.02823260022703726,0.8155737704918032,accumulated
heart,1.0,5.0,2.0,0.18605118989944458,0.8360655737704918,marginal
heart,1.0,5.0,2.0,0.2295905202627182,0.8360655737704918,conditional
heart,1.0,5.0,2.0,0.08664514542462136,0.8360655737704918,accumulated
heart,1.0,5.0,1.0,0.19047659635543823,0.842896174863388,marginal
heart,1.0,5.0,1.0,0.23714229464530945,0.842896174863388,conditional
heart,1.0,5.0,1.0,0.09062180925740937,0.842896174863388,accumulated
heart,1.0,6.0,3.0,0.1348010152578354,0.6994535519125683,marginal
heart,1.0,6.0,3.0,0.1477852463722229,0.6994535519125683,conditional
heart,1.0,6.0,3.0,0.06299093457984847,0.6994535519125683,accumulated
heart,1.0,6.0,2.0,0.15979352593421936,0.8237704918032787,marginal
